image_path,similarity
GC10-DET-2/train/images/img_03_425613600_00582.jpg,0.39073992
GC10-DET-2/train/images/img_02_3436813700_00298.jpg,0.39022222
GC10-DET-2/train/images/img_07_4406743300_00056.jpg,0.39021230
GC10-DET-2/train/images/img_04_3436814900_00223.jpg,0.38974071
GC10-DET-2/train/images/img_03_436152900_00005.jpg,0.38902226
GC10-DET-2/train/images/img_02_3436813700_00335.jpg,0.38845292
GC10-DET-2/train/images/img_02_3436813700_00274.jpg,0.38838890
GC10-DET-2/train/images/img_02_4403466100_00005.jpg,0.38825986
GC10-DET-2/train/images/img_03_4406425000_00001.jpg,0.38783702
GC10-DET-2/train/images/img_03_425501800_00019.jpg,0.38779616
GC10-DET-2/train/images/img_04_425502700_00016.jpg,0.38774687
GC10-DET-2/train/images/img_03_4406743300_00001.jpg,0.38744679
GC10-DET-2/train/images/img_02_3436813700_00273.jpg,0.38736168
GC10-DET-2/train/images/img_03_3402617500_00003.jpg,0.38719299
GC10-DET-2/train/images/img_07_4406743300_00112.jpg,0.38682613
GC10-DET-2/train/images/img_02_3436813700_00303.jpg,0.38663748
GC10-DET-2/train/images/img_03_SIS001540_00800.jpg,0.38648015
GC10-DET-2/train/images/img_07_4405376800_00037.jpg,0.38642585
GC10-DET-2/train/images/img_07_4406743300_00099.jpg,0.38631642
GC10-DET-2/train/images/img_02_3403405400_00930.jpg,0.38630998
GC10-DET-2/train/images/img_02_3436813700_00300.jpg,0.38618147
GC10-DET-2/train/images/img_03_425613800_00786.jpg,0.38603181
GC10-DET-2/train/images/img_07_4406743300_00038.jpg,0.38594308
GC10-DET-2/train/images/img_02_3436813700_00790.jpg,0.38543460
GC10-DET-2/train/images/img_03_SIS001540_00809.jpg,0.38503039
GC10-DET-2/train/images/img_04_436163100_00021.jpg,0.38495514
GC10-DET-2/train/images/img_06_4406743300_00042.jpg,0.38443196
GC10-DET-2/train/images/img_03_425609500_00746.jpg,0.38375491
GC10-DET-2/train/images/img_02_3436813700_00798.jpg,0.38344350
GC10-DET-2/train/images/img_07_4406743300_00027.jpg,0.38308015
GC10-DET-2/train/images/img_03_3403392000_01070.jpg,0.38274494
GC10-DET-2/train/images/img_07_4406743300_00037.jpg,0.38252369
GC10-DET-2/train/images/img_03_425507000_00925.jpg,0.38245633
GC10-DET-2/train/images/img_03_425638500_00716.jpg,0.38197786
GC10-DET-2/train/images/img_02_436153600_00747.jpg,0.38113990
GC10-DET-2/train/images/img_07_430103100_01150.jpg,0.38029668
GC10-DET-2/train/images/img_07_4406743300_00040.jpg,0.37989968
GC10-DET-2/train/images/img_03_425507000_00876.jpg,0.37956578
GC10-DET-2/train/images/img_03_4402785000_00001.jpg,0.37935221
GC10-DET-2/train/images/img_06_436185800_00723.jpg,0.37919319
GC10-DET-2/train/images/img_02_436185700_00002.jpg,0.37897411
GC10-DET-2/train/images/img_02_3436813700_00301.jpg,0.37893096
GC10-DET-2/train/images/img_06_4404612700_01306.jpg,0.37886190
GC10-DET-2/train/images/img_07_4404374100_01367.jpg,0.37885004
GC10-DET-2/train/images/img_03_3403405900_00857.jpg,0.37873271
GC10-DET-2/train/images/img_03_3403392100_00870.jpg,0.37805375
GC10-DET-2/train/images/img_03_SIS001540_00792.jpg,0.37777615
GC10-DET-2/train/images/img_03_424712600_00016.jpg,0.37721574
GC10-DET-2/train/images/img_06_4406425500_00001.jpg,0.37696224
GC10-DET-2/train/images/img_03_425507000_00919.jpg,0.37673998
GC10-DET-2/train/images/img_08_4406743300_00019.jpg,0.37649700
GC10-DET-2/train/images/img_02_4403466100_00004.jpg,0.37644863
GC10-DET-2/train/images/img_06_3403333000_00659.jpg,0.37587503
GC10-DET-2/train/images/img_08_436164700_01537.jpg,0.37538111
GC10-DET-2/train/images/img_03_4406424600_00002.jpg,0.37505943
GC10-DET-2/train/images/img_05_425608200_00006.jpg,0.37406456
GC10-DET-2/train/images/img_03_3403402100_00857.jpg,0.37398627
GC10-DET-2/train/images/img_07_4406743300_00094.jpg,0.37355733
GC10-DET-2/train/images/img_06_4406743300_00041.jpg,0.37327546
GC10-DET-2/train/images/img_02_3436813700_00306.jpg,0.37324744
GC10-DET-2/train/images/img_03_SIS001533_00310.jpg,0.37317148
GC10-DET-2/train/images/img_06_3436786500_00578.jpg,0.37313861
GC10-DET-2/train/images/img_06_4404374100_01337.jpg,0.37305835
GC10-DET-2/train/images/img_06_425614700_00694.jpg,0.37270942
GC10-DET-2/train/images/img_02_SIS001577_00072.jpg,0.37245017
GC10-DET-2/train/images/img_04_436163100_00033.jpg,0.37222201
GC10-DET-2/train/images/img_07_4406743300_00039.jpg,0.37191433
GC10-DET-2/train/images/img_04_4406743300_00595.jpg,0.37157020
GC10-DET-2/train/images/img_03_425644600_00004.jpg,0.37130839
GC10-DET-2/train/images/img_07_3437006500_00761.jpg,0.37118366
GC10-DET-2/train/images/img_01_4406743300_00223.jpg,0.37063086
GC10-DET-2/train/images/img_02_SIS001491_00257.jpg,0.37022829
GC10-DET-2/train/images/img_02_425621800_00916.jpg,0.36986971
GC10-DET-2/train/images/img_03_SIS001540_00782.jpg,0.36981240
GC10-DET-2/train/images/img_02_4404580600_00490.jpg,0.36979824
GC10-DET-2/train/images/img_01_4406743300_00216.jpg,0.36943012
GC10-DET-2/train/images/img_03_4403956700_00007.jpg,0.36930415
GC10-DET-2/train/images/img_01_4406743300_00215.jpg,0.36916906
GC10-DET-2/train/images/img_02_3436813700_00267.jpg,0.36898214
GC10-DET-2/train/images/img_07_4406743300_00104.jpg,0.36895597
GC10-DET-2/train/images/img_03_425644600_00001.jpg,0.36843225
GC10-DET-2/train/images/img_03_SIS001540_00805.jpg,0.36798996
GC10-DET-2/train/images/img_02_3436813700_00329.jpg,0.36792183
GC10-DET-2/train/images/img_03_4404580600_00527.jpg,0.36783245
GC10-DET-2/train/images/img_01_4406743300_00649.jpg,0.36765423
GC10-DET-2/train/images/img_07_4405376700_00815.jpg,0.36746094
GC10-DET-2/train/images/img_04_4406743300_00592.jpg,0.36738646
GC10-DET-2/train/images/img_07_4406743300_00036.jpg,0.36724830
GC10-DET-2/train/images/img_04_SIS001577_00040.jpg,0.36719090
GC10-DET-2/train/images/img_04_SIS001577_00038.jpg,0.36550170
GC10-DET-2/train/images/img_04_436163100_00012.jpg,0.36498132
GC10-DET-2/train/images/img_01_4406743300_00186.jpg,0.36443722
GC10-DET-2/train/images/img_04_SIS001577_00045.jpg,0.36441499
GC10-DET-2/train/images/img_03_SIS001540_00801.jpg,0.36435470
GC10-DET-2/train/images/img_03_3402617800_00047.jpg,0.36427581
GC10-DET-2/train/images/img_03_SIS001540_00794.jpg,0.36390057
GC10-DET-2/train/images/img_03_425614700_00001.jpg,0.36388162
GC10-DET-2/train/images/img_07_424826800_00493.jpg,0.36317104
GC10-DET-2/train/images/img_07_3436814000_00691.jpg,0.36316732
GC10-DET-2/train/images/img_02_3436813700_00794.jpg,0.36274996
GC10-DET-2/train/images/img_01_4406743300_00447.jpg,0.36258766
GC10-DET-2/train/images/img_03_436184600_00776.jpg,0.36247396
GC10-DET-2/train/images/img_03_4406846600_00001.jpg,0.36205569
GC10-DET-2/train/images/img_03_436184600_00779.jpg,0.36203834
GC10-DET-2/train/images/img_03_425507000_00894.jpg,0.36162207
GC10-DET-2/train/images/img_03_425507000_00900.jpg,0.36155623
GC10-DET-2/train/images/img_02_3403404600_01001.jpg,0.36130220
GC10-DET-2/train/images/img_07_4404893200_00890.jpg,0.36069149
GC10-DET-2/train/images/img_01_4406743300_00192.jpg,0.36049464
GC10-DET-2/train/images/img_03_3403403500_00735.jpg,0.36024284
GC10-DET-2/train/images/img_01_4406743300_00166.jpg,0.35993353
GC10-DET-2/train/images/img_07_424826800_00507.jpg,0.35941517
GC10-DET-2/train/images/img_06_425506100_00051.jpg,0.35935590
GC10-DET-2/train/images/img_02_3436813700_00269.jpg,0.35935318
GC10-DET-2/train/images/img_03_436184600_00782.jpg,0.35867420
GC10-DET-2/train/images/img_02_SIS001561_01227.jpg,0.35865510
GC10-DET-2/train/images/img_01_4406743300_00197.jpg,0.35854098
GC10-DET-2/train/images/img_06_4405133600_00921.jpg,0.35834572
GC10-DET-2/train/images/img_05_4402826400_01261.jpg,0.35793492
GC10-DET-2/train/images/img_02_436153600_00709.jpg,0.35752857
GC10-DET-2/train/images/img_07_4406743300_00092.jpg,0.35722494
GC10-DET-2/train/images/img_03_425507400_00018.jpg,0.35721910
GC10-DET-2/train/images/img_07_4406743300_00042.jpg,0.35657397
GC10-DET-2/train/images/img_06_3403401000_00864.jpg,0.35626030
GC10-DET-2/train/images/img_01_4406743300_00650.jpg,0.35618308
GC10-DET-2/train/images/img_06_4402852500_01045.jpg,0.35617024
GC10-DET-2/train/images/img_06_4406645900_00001.jpg,0.35574648
GC10-DET-2/train/images/img_06_4406743300_00034.jpg,0.35567543
GC10-DET-2/train/images/img_07_3403335500_00710.jpg,0.35564941
GC10-DET-2/train/images/img_03_SIS001491_00361.jpg,0.35550269
GC10-DET-2/train/images/img_02_SIS001522_00028.jpg,0.35509264
GC10-DET-2/train/images/img_01_4406743300_00160.jpg,0.35477427
GC10-DET-2/train/images/img_04_424826100_00001.jpg,0.35451949
GC10-DET-2/train/images/img_07_4406743300_00095.jpg,0.35442939
GC10-DET-2/train/images/img_02_4403466600_00003.jpg,0.35425958
GC10-DET-2/train/images/img_02_4402852400_00774.jpg,0.35407028
GC10-DET-2/train/images/img_03_425507000_00882.jpg,0.35399455
GC10-DET-2/train/images/img_07_4406743300_00041.jpg,0.35386789
GC10-DET-2/train/images/img_03_425613500_00597.jpg,0.35376078
GC10-DET-2/train/images/img_04_425502100_00017.jpg,0.35368675
GC10-DET-2/train/images/img_04_436163100_00039.jpg,0.35352224
GC10-DET-2/train/images/img_05_4406743300_00401.jpg,0.35321355
GC10-DET-2/train/images/img_03_425391100_00017.jpg,0.35294446
GC10-DET-2/train/images/img_05_4406743300_00913.jpg,0.35282475
GC10-DET-2/train/images/img_04_425637800_00890.jpg,0.35278660
GC10-DET-2/train/images/img_06_4404580600_01173.jpg,0.35255301
GC10-DET-2/train/images/img_08_3436789300_00961.jpg,0.35181800
GC10-DET-2/train/images/img_06_4405377100_00032.jpg,0.35166752
GC10-DET-2/train/images/img_06_4406743300_00033.jpg,0.35135254
GC10-DET-2/train/images/img_02_4403466700_00014.jpg,0.35115805
GC10-DET-2/train/images/img_08_3436815300_00019.jpg,0.35014638
GC10-DET-2/train/images/img_06_4406743300_00082.jpg,0.34996468
GC10-DET-2/train/images/img_04_436162900_00016.jpg,0.34990689
GC10-DET-2/train/images/img_06_4406743300_00093.jpg,0.34963334
GC10-DET-2/train/images/img_03_436184600_00778.jpg,0.34958920
GC10-DET-2/train/images/img_04_SIS001577_00046.jpg,0.34950852
GC10-DET-2/train/images/img_05_4406743300_00405.jpg,0.34946039
GC10-DET-2/train/images/img_03_425640000_00634.jpg,0.34930295
GC10-DET-2/train/images/img_03_SIS001540_00775.jpg,0.34897047
GC10-DET-2/train/images/img_01_4406743300_00195.jpg,0.34896141
GC10-DET-2/train/images/img_07_3436814000_00679.jpg,0.34885195
GC10-DET-2/train/images/img_06_3403403700_00805.jpg,0.34868830
GC10-DET-2/train/images/img_03_3403402800_00951.jpg,0.34857151
GC10-DET-2/train/images/img_04_436068700_00001.jpg,0.34832013
GC10-DET-2/train/images/img_03_SIS001577_00013.jpg,0.34826401
GC10-DET-2/train/images/img_07_424826800_00492.jpg,0.34803462
GC10-DET-2/train/images/img_01_4406743300_00159.jpg,0.34779224
GC10-DET-2/train/images/img_02_3436813700_00320.jpg,0.34758422
GC10-DET-2/train/images/img_04_436068100_00003.jpg,0.34753418
GC10-DET-2/train/images/img_06_436185800_00727.jpg,0.34745395
GC10-DET-2/train/images/img_07_4406743300_00026.jpg,0.34722883
GC10-DET-2/train/images/img_06_4406743300_00096.jpg,0.34653753
GC10-DET-2/train/images/img_03_3403400500_00340.jpg,0.34628767
GC10-DET-2/train/images/img_07_3436814000_00684.jpg,0.34610894
GC10-DET-2/train/images/img_06_4406743300_00092.jpg,0.34608191
GC10-DET-2/train/images/img_06_425644200_00680.jpg,0.34554449
GC10-DET-2/train/images/img_07_425637500_00653.jpg,0.34494123
GC10-DET-2/train/images/img_05_4406743300_00419.jpg,0.34492728
GC10-DET-2/train/images/img_03_436165200_00707.jpg,0.34441540
GC10-DET-2/train/images/img_03_425505700_00018.jpg,0.34437072
GC10-DET-2/train/images/img_04_4406743300_00004.jpg,0.34436637
GC10-DET-2/train/images/img_02_SIS001522_00026.jpg,0.34435236
GC10-DET-2/train/images/img_03_425507000_00872.jpg,0.34434164
GC10-DET-2/train/images/img_07_424826800_00488.jpg,0.34384945
GC10-DET-2/train/images/img_06_4406743300_00081.jpg,0.34366289
GC10-DET-2/train/images/img_02_436153600_00708.jpg,0.34352282
GC10-DET-2/train/images/img_02_4405230800_01134.jpg,0.34340030
GC10-DET-2/train/images/img_01_425243200_00439.jpg,0.34328413
GC10-DET-2/train/images/img_04_424799200_00001.jpg,0.34324393
GC10-DET-2/train/images/img_07_425502900_00052.jpg,0.34301284
GC10-DET-2/train/images/img_06_3403406000_00825.jpg,0.34299752
GC10-DET-2/train/images/img_05_4406743300_00627.jpg,0.34286046
GC10-DET-2/train/images/img_02_4402851700_00985.jpg,0.34260100
GC10-DET-2/train/images/img_07_4406743300_00132.jpg,0.34255537
GC10-DET-2/train/images/img_02_3436813700_00326.jpg,0.34250325
GC10-DET-2/train/images/img_02_436153600_00705.jpg,0.34244862
GC10-DET-2/train/images/img_05_4406743300_00499.jpg,0.34233558
GC10-DET-2/train/images/img_01_4406743300_00225.jpg,0.34228492
GC10-DET-2/train/images/img_04_425637900_00001.jpg,0.34214941
GC10-DET-2/train/images/img_03_425504800_00012.jpg,0.34195790
GC10-DET-2/train/images/img_01_4406743300_00307.jpg,0.34167653
GC10-DET-2/train/images/img_07_3403335100_01063.jpg,0.34107411
